# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.051	0.000
60.020	0.001	0.000	0.102	0.000
60.030	0.002	0.000	0.153	0.000
60.040	0.004	0.000	0.204	0.000
60.050	0.006	0.000	0.255	0.000
60.060	0.009	0.000	0.305	0.000
60.070	0.012	0.000	0.354	0.000
60.080	0.016	0.000	0.403	0.001
60.090	0.021	0.000	0.451	0.001
60.100	0.025	0.000	0.498	0.001
60.110	0.030	0.000	0.543	0.002
60.120	0.036	0.000	0.588	0.002
60.130	0.042	0.000	0.631	0.003
60.140	0.049	0.000	0.673	0.004
60.150	0.056	0.000	0.714	0.004
60.160	0.063	0.000	0.753	0.005
60.170	0.071	0.000	0.791	0.006
60.180	0.079	0.000	0.827	0.007
60.190	0.087	0.000	0.862	0.008
60.200	0.096	0.001	0.896	0.010
60.210	0.105	0.001	0.928	0.011
60.220	0.115	0.001	0.958	0.013
60.230	0.124	0.001	0.986	0.015
60.240	0.134	0.001	1.013	0.016
60.250	0.145	0.001	1.038	0.018
60.260	0.155	0.001	1.061	0.021
60.270	0.166	0.002	1.082	0.023
60.280	0.177	0.002	1.101	0.025
60.290	0.188	0.002	1.119	0.028
60.300	0.199	0.002	1.135	0.031
60.310	0.211	0.003	1.150	0.034
60.320	0.222	0.003	1.163	0.037
60.330	0.234	0.003	1.175	0.040
60.340	0.246	0.004	1.186	0.043
60.350	0.258	0.004	1.196	0.047
60.360	0.270	0.005	1.204	0.050
60.370	0.282	0.005	1.211	0.054
60.380	0.294	0.006	1.216	0.058
60.390	0.306	0.007	1.220	0.062
60.400	0.318	0.007	1.223	0.067
60.410	0.330	0.008	1.224	0.071
60.420	0.343	0.009	1.224	0.076
60.430	0.355	0.009	1.222	0.080
60.440	0.367	0.010	1.218	0.085
60.450	0.379	0.011	1.212	0.090
60.460	0.391	0.012	1.205	0.095
60.470	0.403	0.013	1.195	0.101
60.480	0.415	0.014	1.183	0.106
60.490	0.427	0.015	1.168	0.112
60.500	0.439	0.016	1.152	0.117
60.510	0.450	0.017	1.134	0.123
60.520	0.461	0.019	1.115	0.129
60.530	0.472	0.020	1.094	0.135
60.540	0.483	0.021	1.071	0.141
60.550	0.494	0.023	1.046	0.147
60.560	0.504	0.024	1.021	0.153
60.570	0.514	0.026	0.993	0.160
60.580	0.524	0.028	0.965	0.166
60.590	0.533	0.029	0.936	0.172
60.600	0.543	0.031	0.905	0.179
60.610	0.552	0.033	0.873	0.186
60.620	0.560	0.035	0.841	0.192
60.630	0.568	0.037	0.808	0.199
60.640	0.576	0.039	0.774	0.206
60.650	0.584	0.041	0.740	0.212
60.660	0.591	0.043	0.705	0.219
60.670	0.598	0.045	0.669	0.226
60.680	0.604	0.047	0.634	0.233
