# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.045	0.000
60.020	0.001	0.000	0.090	0.000
60.030	0.002	0.000	0.135	0.000
60.040	0.004	0.000	0.179	0.000
60.050	0.006	0.000	0.223	0.000
60.060	0.008	0.000	0.267	0.000
60.070	0.011	0.000	0.310	0.000
60.080	0.014	0.000	0.353	0.001
60.090	0.018	0.000	0.395	0.001
60.100	0.022	0.000	0.436	0.001
60.110	0.027	0.000	0.476	0.002
60.120	0.032	0.000	0.516	0.002
60.130	0.037	0.000	0.554	0.002
60.140	0.043	0.000	0.592	0.003
60.150	0.049	0.000	0.628	0.004
60.160	0.055	0.000	0.664	0.005
60.170	0.062	0.000	0.698	0.005
60.180	0.069	0.000	0.731	0.006
60.190	0.077	0.000	0.763	0.007
60.200	0.085	0.000	0.794	0.009
60.210	0.093	0.001	0.823	0.010
60.220	0.101	0.001	0.851	0.011
60.230	0.110	0.001	0.878	0.013
60.240	0.119	0.001	0.903	0.014
60.250	0.128	0.001	0.926	0.016
60.260	0.137	0.001	0.949	0.018
60.270	0.147	0.001	0.969	0.020
60.280	0.156	0.002	0.989	0.022
60.290	0.166	0.002	1.006	0.025
60.300	0.177	0.002	1.023	0.027
60.310	0.187	0.002	1.037	0.030
60.320	0.197	0.003	1.051	0.032
60.330	0.208	0.003	1.064	0.035
60.340	0.219	0.003	1.075	0.038
60.350	0.229	0.004	1.085	0.041
60.360	0.240	0.004	1.093	0.045
60.370	0.251	0.005	1.100	0.048
60.380	0.262	0.005	1.106	0.052
60.390	0.273	0.006	1.111	0.055
60.400	0.284	0.006	1.113	0.059
60.410	0.296	0.007	1.115	0.063
60.420	0.307	0.008	1.115	0.067
60.430	0.318	0.008	1.113	0.071
60.440	0.329	0.009	1.110	0.076
60.450	0.340	0.010	1.106	0.080
60.460	0.351	0.011	1.099	0.085
60.470	0.362	0.011	1.091	0.090
60.480	0.373	0.012	1.082	0.094
60.490	0.384	0.013	1.071	0.099
60.500	0.394	0.014	1.058	0.104
60.510	0.405	0.015	1.044	0.110
60.520	0.415	0.017	1.028	0.115
60.530	0.425	0.018	1.011	0.120
60.540	0.435	0.019	0.992	0.126
60.550	0.445	0.020	0.973	0.131
60.560	0.455	0.022	0.952	0.137
60.570	0.464	0.023	0.930	0.143
60.580	0.474	0.024	0.907	0.149
60.590	0.483	0.026	0.882	0.154
60.600	0.491	0.028	0.857	0.160
60.610	0.500	0.029	0.831	0.166
60.620	0.508	0.031	0.804	0.172
60.630	0.516	0.033	0.777	0.179
60.640	0.523	0.034	0.748	0.185
60.650	0.531	0.036	0.719	0.191
60.660	0.538	0.038	0.689	0.197
60.670	0.544	0.040	0.659	0.203
60.680	0.551	0.042	0.628	0.209
60.690	0.557	0.044	0.597	0.216
60.700	0.563	0.047	0.565	0.222
60.710	0.568	0.049	0.534	0.228
60.720	0.573	0.051	0.502	0.234
60.730	0.578	0.054	0.470	0.240
60.740	0.583	0.056	0.438	0.246
60.750	0.587	0.059	0.406	0.252
60.760	0.591	0.061	0.374	0.258
60.770	0.595	0.064	0.342	0.264
60.780	0.598	0.066	0.310	0.270
60.790	0.601	0.069	0.278	0.276
60.800	0.603	0.072	0.245	0.282
60.810	0.606	0.075	0.213	0.287
60.820	0.608	0.078	0.182	0.293
60.830	0.609	0.081	0.150	0.298
60.840	0.611	0.084	0.119	0.304
60.850	0.612	0.087	0.088	0.309
60.860	0.612	0.090	0.057	0.314
60.870	0.613	0.093	0.027	0.319
60.880	0.613	0.096	-0.003	0.324
60.890	0.613	0.099	-0.032	0.329
60.900	0.612	0.103	-0.061	0.333
60.910	0.612	0.106	-0.089	0.338
60.920	0.611	0.109	-0.116	0.342
60.930	0.609	0.113	-0.143	0.346
60.940	0.608	0.116	-0.169	0.350
60.950	0.606	0.120	-0.194	0.354
60.960	0.604	0.123	-0.218	0.357
60.970	0.601	0.127	-0.242	0.361
60.980	0.599	0.131	-0.264	0.364
60.990	0.596	0.134	-0.285	0.367
61.000	0.593	0.138	-0.306	0.370
61.010	0.590	0.142	-0.325	0.372
61.020	0.587	0.145	-0.343	0.375
61.030	0.583	0.149	-0.361	0.377
61.040	0.579	0.153	-0.377	0.379
61.050	0.576	0.157	-0.392	0.380
61.060	0.572	0.161	-0.406	0.382
61.070	0.567	0.164	-0.419	0.383
61.080	0.563	0.168	-0.431	0.384
61.090	0.559	0.172	-0.441	0.385
61.100	0.554	0.176	-0.450	0.386
61.110	0.550	0.180	-0.458	0.386
61.120	0.545	0.184	-0.464	0.387
61.130	0.541	0.188	-0.469	0.387
61.140	0.536	0.191	-0.473	0.386
61.150	0.531	0.195	-0.476	0.386
61.160	0.526	0.199	-0.477	0.385
61.170	0.522	0.203	-0.477	0.384
61.180	0.517	0.207	-0.475	0.383
61.190	0.512	0.211	-0.473	0.381
61.200	0.507	0.214	-0.469	0.380
61.210	0.503	0.218	-0.463	0.378
61.220	0.498	0.222	-0.457	0.376
61.230	0.494	0.226	-0.449	0.373
61.240	0.489	0.229	-0.440	0.371
61.250	0.485	0.233	-0.430	0.368
61.260	0.481	0.237	-0.419	0.365
61.270	0.476	0.240	-0.407	0.362
61.280	0.472	0.244	-0.394	0.358
61.290	0.469	0.248	-0.379	0.355
61.300	0.465	0.251	-0.364	0.351
61.310	0.461	0.255	-0.348	0.347
61.320	0.458	0.258	-0.331	0.343
61.330	0.455	0.261	-0.313	0.338
61.340	0.452	0.265	-0.293	0.333
61.350	0.449	0.268	-0.273	0.329
61.360	0.446	0.271	-0.252	0.324
61.370	0.444	0.275	-0.231	0.319
61.380	0.442	0.278	-0.208	0.313
61.390	0.440	0.281	-0.185	0.308
61.400	0.438	0.284	-0.161	0.302
61.410	0.436	0.287	-0.137	0.296
61.420	0.435	0.290	-0.112	0.290
61.430	0.434	0.293	-0.087	0.284
61.440	0.433	0.296	-0.061	0.278
61.450	0.433	0.298	-0.035	0.272
61.460	0.433	0.301	-0.009	0.265
61.470	0.433	0.304	0.017	0.259
61.480	0.433	0.306	0.044	0.252
61.490	0.434	0.309	0.070	0.245
61.500	0.434	0.311	0.095	0.239
61.510	0.436	0.313	0.121	0.232
61.520	0.437	0.316	0.147	0.225
61.530	0.438	0.318	0.173	0.218
61.540	0.440	0.320	0.199	0.210
61.550	0.442	0.322	0.225	0.203
61.560	0.445	0.324	0.250	0.196
61.570	0.447	0.326	0.276	0.189
61.580	0.450	0.328	0.301	0.181
61.590	0.453	0.330	0.326	0.174
61.600	0.457	0.331	0.350	0.166
61.610	0.460	0.333	0.374	0.159
61.620	0.464	0.335	0.398	0.152
61.630	0.468	0.336	0.421	0.144
61.640	0.473	0.337	0.443	0.137
61.650	0.477	0.339	0.465	0.129
61.660	0.482	0.340	0.486	0.122
61.670	0.487	0.341	0.507	0.115
61.680	0.492	0.342	0.527	0.107
61.690	0.497	0.343	0.546	0.100
61.700	0.503	0.344	0.564	0.093
61.710	0.509	0.345	0.582	0.085
61.720	0.515	0.346	0.599	0.078
61.730	0.521	0.347	0.615	0.071
61.740	0.527	0.347	0.631	0.064
61.750	0.533	0.348	0.645	0.057
61.760	0.540	0.349	0.659	0.050
61.770	0.547	0.349	0.672	0.043
61.780	0.553	0.349	0.684	0.036
61.790	0.560	0.350	0.696	0.030
61.800	0.567	0.350	0.706	0.023
61.810	0.574	0.350	0.716	0.017
61.820	0.582	0.350	0.726	0.010
61.830	0.589	0.350	0.734	0.004
61.840	0.596	0.350	0.741	-0.002
61.850	0.604	0.350	0.747	-0.008
61.860	0.611	0.350	0.753	-0.014
61.870	0.619	0.350	0.757	-0.020
61.880	0.626	0.350	0.760	-0.026
61.890	0.634	0.350	0.761	-0.032
61.900	0.642	0.349	0.761	-0.037
61.910	0.649	0.349	0.760	-0.043
