# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.057	0.000
60.020	0.001	0.000	0.115	0.000
60.030	0.003	0.000	0.171	0.000
60.040	0.005	0.000	0.228	0.000
60.050	0.007	0.000	0.283	0.000
60.060	0.010	0.000	0.338	0.000
60.070	0.014	0.000	0.393	0.001
60.080	0.018	0.000	0.446	0.001
60.090	0.023	0.000	0.498	0.001
60.100	0.028	0.000	0.550	0.001
60.110	0.034	0.000	0.600	0.002
60.120	0.040	0.000	0.649	0.002
60.130	0.047	0.000	0.696	0.003
60.140	0.054	0.000	0.742	0.004
60.150	0.062	0.000	0.787	0.005
60.160	0.070	0.000	0.830	0.006
60.170	0.078	0.000	0.872	0.007
60.180	0.087	0.000	0.912	0.008
60.190	0.096	0.000	0.951	0.009
60.200	0.106	0.001	0.988	0.011
60.210	0.116	0.001	1.023	0.012
60.220	0.127	0.001	1.057	0.014
60.230	0.137	0.001	1.088	0.016
60.240	0.148	0.001	1.118	0.018
60.250	0.160	0.001	1.146	0.020
60.260	0.171	0.002	1.172	0.023
60.270	0.183	0.002	1.196	0.025
60.280	0.195	0.002	1.219	0.028
60.290	0.207	0.002	1.239	0.031
60.300	0.220	0.003	1.258	0.034
60.310	0.233	0.003	1.275	0.037
60.320	0.245	0.003	1.290	0.041
60.330	0.258	0.004	1.304	0.044
60.340	0.272	0.004	1.316	0.048
60.350	0.285	0.005	1.327	0.052
60.360	0.298	0.005	1.336	0.056
60.370	0.311	0.006	1.343	0.060
60.380	0.325	0.007	1.348	0.064
60.390	0.338	0.007	1.352	0.069
60.400	0.352	0.008	1.354	0.074
60.410	0.366	0.009	1.354	0.079
60.420	0.379	0.009	1.352	0.084
60.430	0.393	0.010	1.349	0.089
60.440	0.406	0.011	1.344	0.094
60.450	0.419	0.012	1.337	0.100
60.460	0.433	0.013	1.328	0.105
60.470	0.446	0.014	1.317	0.111
60.480	0.459	0.015	1.304	0.117
60.490	0.472	0.017	1.289	0.123
60.500	0.485	0.018	1.273	0.130
60.510	0.497	0.019	1.254	0.136
60.520	0.510	0.021	1.234	0.142
60.530	0.522	0.022	1.213	0.149
60.540	0.534	0.024	1.190	0.156
60.550	0.546	0.025	1.165	0.163
60.560	0.558	0.027	1.139	0.169
60.570	0.569	0.029	1.112	0.176
60.580	0.580	0.030	1.084	0.184
60.590	0.590	0.032	1.054	0.191
60.600	0.601	0.034	1.023	0.198
60.610	0.611	0.036	0.992	0.205
60.620	0.621	0.038	0.959	0.213
60.630	0.630	0.040	0.925	0.220
60.640	0.639	0.043	0.891	0.227
60.650	0.648	0.045	0.856	0.235
60.660	0.656	0.047	0.820	0.242
60.670	0.664	0.050	0.784	0.250
60.680	0.672	0.052	0.748	0.258
60.690	0.679	0.055	0.711	0.265
60.700	0.686	0.058	0.674	0.273
60.710	0.693	0.061	0.636	0.280
60.720	0.699	0.063	0.599	0.288
60.730	0.705	0.066	0.562	0.295
60.740	0.710	0.069	0.524	0.302
60.750	0.715	0.072	0.487	0.310
60.760	0.720	0.075	0.449	0.317
60.770	0.724	0.079	0.412	0.324
60.780	0.728	0.082	0.375	0.331
60.790	0.732	0.085	0.338	0.338
60.800	0.735	0.089	0.301	0.345
60.810	0.738	0.092	0.264	0.352
60.820	0.740	0.096	0.228	0.359
60.830	0.742	0.099	0.192	0.365
60.840	0.744	0.103	0.156	0.372
60.850	0.745	0.107	0.121	0.378
60.860	0.747	0.111	0.086	0.384
60.870	0.747	0.114	0.052	0.390
60.880	0.748	0.118	0.019	0.396
60.890	0.748	0.122	-0.014	0.402
60.900	0.747	0.126	-0.045	0.407
60.910	0.747	0.131	-0.077	0.413
60.920	0.746	0.135	-0.107	0.418
60.930	0.744	0.139	-0.136	0.423
60.940	0.743	0.143	-0.165	0.428
60.950	0.741	0.147	-0.192	0.432
60.960	0.739	0.152	-0.218	0.436
60.970	0.737	0.156	-0.244	0.441
60.980	0.734	0.161	-0.268	0.444
60.990	0.731	0.165	-0.291	0.448
61.000	0.728	0.170	-0.313	0.452
