# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.052	0.000
60.020	0.001	0.000	0.104	0.000
60.030	0.002	0.000	0.156	0.000
60.040	0.004	0.000	0.208	0.000
60.050	0.007	0.000	0.260	0.000
60.060	0.009	0.000	0.311	0.000
60.070	0.013	0.000	0.362	0.000
60.080	0.017	0.000	0.412	0.001
60.090	0.021	0.000	0.461	0.001
60.100	0.026	0.000	0.509	0.001
60.110	0.031	0.000	0.555	0.002
60.120	0.037	0.000	0.601	0.002
60.130	0.043	0.000	0.645	0.003
60.140	0.050	0.000	0.687	0.004
60.150	0.057	0.000	0.728	0.004
60.160	0.064	0.000	0.768	0.005
60.170	0.072	0.000	0.806	0.006
60.180	0.080	0.000	0.843	0.007
60.190	0.089	0.000	0.877	0.009
60.200	0.098	0.001	0.911	0.010
60.210	0.107	0.001	0.942	0.012
60.220	0.117	0.001	0.972	0.013
60.230	0.127	0.001	1.000	0.015
60.240	0.137	0.001	1.026	0.017
60.250	0.147	0.001	1.050	0.019
60.260	0.158	0.001	1.072	0.021
60.270	0.169	0.002	1.092	0.023
60.280	0.180	0.002	1.110	0.026
60.290	0.191	0.002	1.126	0.029
60.300	0.202	0.002	1.141	0.031
60.310	0.214	0.003	1.154	0.034
60.320	0.225	0.003	1.166	0.037
60.330	0.237	0.004	1.176	0.041
60.340	0.249	0.004	1.186	0.044
60.350	0.261	0.004	1.195	0.048
60.360	0.273	0.005	1.202	0.051
60.370	0.285	0.005	1.209	0.055
60.380	0.297	0.006	1.215	0.059
60.390	0.309	0.007	1.219	0.063
60.400	0.321	0.007	1.223	0.068
60.410	0.334	0.008	1.225	0.072
60.420	0.346	0.009	1.225	0.077
60.430	0.358	0.010	1.223	0.081
60.440	0.370	0.010	1.220	0.086
60.450	0.382	0.011	1.214	0.091
60.460	0.394	0.012	1.205	0.097
60.470	0.406	0.013	1.194	0.102
60.480	0.418	0.014	1.180	0.107
60.490	0.430	0.015	1.165	0.113
60.500	0.442	0.016	1.147	0.119
60.510	0.453	0.018	1.127	0.124
60.520	0.464	0.019	1.105	0.130
60.530	0.475	0.020	1.081	0.136
60.540	0.486	0.022	1.056	0.142
60.550	0.496	0.023	1.029	0.148
60.560	0.506	0.025	1.000	0.155
60.570	0.516	0.026	0.971	0.161
60.580	0.526	0.028	0.940	0.168
60.590	0.535	0.030	0.908	0.174
60.600	0.544	0.031	0.875	0.181
60.610	0.553	0.033	0.841	0.187
60.620	0.561	0.035	0.806	0.194
60.630	0.569	0.037	0.771	0.201
60.640	0.576	0.039	0.735	0.207
60.650	0.583	0.041	0.698	0.214
60.660	0.590	0.043	0.661	0.221
60.670	0.596	0.046	0.624	0.227
60.680	0.603	0.048	0.587	0.234
60.690	0.608	0.050	0.550	0.241
60.700	0.614	0.053	0.514	0.247
60.710	0.619	0.055	0.479	0.254
60.720	0.623	0.058	0.443	0.261
60.730	0.628	0.060	0.408	0.267
60.740	0.631	0.063	0.372	0.274
60.750	0.635	0.066	0.337	0.280
60.760	0.638	0.069	0.302	0.287
60.770	0.641	0.072	0.267	0.293
60.780	0.643	0.075	0.232	0.299
60.790	0.646	0.078	0.197	0.305
60.800	0.647	0.081	0.162	0.311
60.810	0.649	0.084	0.127	0.317
60.820	0.650	0.087	0.093	0.323
60.830	0.651	0.090	0.058	0.328
60.840	0.651	0.094	0.024	0.334
60.850	0.651	0.097	-0.010	0.339
60.860	0.651	0.100	-0.044	0.344
60.870	0.650	0.104	-0.077	0.350
60.880	0.649	0.107	-0.110	0.354
60.890	0.648	0.111	-0.142	0.359
60.900	0.646	0.115	-0.173	0.364
60.910	0.644	0.118	-0.204	0.368
60.920	0.642	0.122	-0.233	0.372
60.930	0.640	0.126	-0.261	0.376
60.940	0.637	0.129	-0.288	0.380
60.950	0.634	0.133	-0.313	0.384
60.960	0.631	0.137	-0.337	0.387
60.970	0.627	0.141	-0.360	0.390
60.980	0.624	0.145	-0.382	0.393
60.990	0.620	0.149	-0.403	0.396
61.000	0.616	0.153	-0.422	0.399
61.010	0.611	0.157	-0.440	0.401
61.020	0.607	0.161	-0.457	0.403
61.030	0.602	0.165	-0.472	0.405
61.040	0.597	0.169	-0.487	0.406
61.050	0.592	0.173	-0.500	0.408
61.060	0.587	0.177	-0.511	0.409
61.070	0.582	0.181	-0.522	0.409
61.080	0.577	0.185	-0.530	0.410
61.090	0.572	0.189	-0.538	0.410
61.100	0.566	0.194	-0.544	0.410
61.110	0.561	0.198	-0.548	0.410
61.120	0.555	0.202	-0.551	0.410
61.130	0.550	0.206	-0.553	0.409
61.140	0.544	0.210	-0.553	0.408
61.150	0.539	0.214	-0.551	0.407
61.160	0.533	0.218	-0.547	0.405
61.170	0.528	0.222	-0.542	0.404
61.180	0.522	0.226	-0.534	0.402
61.190	0.517	0.230	-0.526	0.400
61.200	0.512	0.234	-0.516	0.397
61.210	0.507	0.238	-0.504	0.395
61.220	0.502	0.242	-0.491	0.392
61.230	0.497	0.246	-0.476	0.389
61.240	0.492	0.250	-0.460	0.385
61.250	0.487	0.254	-0.443	0.382
61.260	0.483	0.257	-0.424	0.378
61.270	0.479	0.261	-0.403	0.374
61.280	0.475	0.265	-0.382	0.369
61.290	0.471	0.269	-0.359	0.365
61.300	0.468	0.272	-0.335	0.360
61.310	0.465	0.276	-0.310	0.355
61.320	0.462	0.279	-0.284	0.350
61.330	0.459	0.283	-0.256	0.345
61.340	0.457	0.286	-0.228	0.340
61.350	0.455	0.290	-0.199	0.334
61.360	0.453	0.293	-0.169	0.328
61.370	0.451	0.296	-0.139	0.322
61.380	0.450	0.299	-0.108	0.316
61.390	0.449	0.302	-0.076	0.310
61.400	0.449	0.306	-0.045	0.303
61.410	0.448	0.309	-0.013	0.297
61.420	0.448	0.311	0.019	0.290
61.430	0.449	0.314	0.051	0.283
61.440	0.449	0.317	0.083	0.276
61.450	0.450	0.320	0.114	0.269
61.460	0.452	0.322	0.144	0.262
61.470	0.453	0.325	0.173	0.255
61.480	0.455	0.328	0.201	0.248
61.490	0.457	0.330	0.229	0.241
61.500	0.460	0.332	0.255	0.233
61.510	0.462	0.335	0.281	0.226
61.520	0.465	0.337	0.307	0.218
61.530	0.468	0.339	0.332	0.211
61.540	0.472	0.341	0.357	0.203
61.550	0.476	0.343	0.381	0.195
