# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.054	0.000
60.020	0.001	0.000	0.109	0.000
60.030	0.002	0.000	0.163	0.000
60.040	0.004	0.000	0.218	0.000
60.050	0.007	0.000	0.272	0.000
60.060	0.010	0.000	0.326	0.000
60.070	0.013	0.000	0.379	0.000
60.080	0.017	0.000	0.431	0.001
60.090	0.022	0.000	0.482	0.001
60.100	0.027	0.000	0.532	0.001
60.110	0.033	0.000	0.580	0.002
60.120	0.039	0.000	0.627	0.002
60.130	0.045	0.000	0.673	0.003
60.140	0.052	0.000	0.717	0.004
60.150	0.059	0.000	0.760	0.005
60.160	0.067	0.000	0.801	0.006
60.170	0.075	0.000	0.841	0.007
60.180	0.084	0.000	0.879	0.008
60.190	0.093	0.000	0.915	0.009
60.200	0.102	0.001	0.949	0.010
60.210	0.112	0.001	0.982	0.012
60.220	0.122	0.001	1.013	0.014
60.230	0.132	0.001	1.041	0.016
60.240	0.143	0.001	1.068	0.018
60.250	0.154	0.001	1.093	0.020
60.260	0.165	0.001	1.115	0.022
60.270	0.176	0.002	1.136	0.024
60.280	0.187	0.002	1.155	0.027
60.290	0.199	0.002	1.171	0.030
60.300	0.211	0.003	1.186	0.033
60.310	0.223	0.003	1.200	0.036
60.320	0.235	0.003	1.212	0.039
60.330	0.247	0.004	1.223	0.042
60.340	0.259	0.004	1.232	0.046
60.350	0.272	0.005	1.241	0.050
60.360	0.284	0.005	1.249	0.053
60.370	0.297	0.006	1.255	0.057
60.380	0.309	0.006	1.261	0.062
60.390	0.322	0.007	1.265	0.066
60.400	0.335	0.008	1.269	0.070
60.410	0.347	0.008	1.270	0.075
60.420	0.360	0.009	1.270	0.080
60.430	0.373	0.010	1.268	0.085
60.440	0.385	0.011	1.264	0.090
60.450	0.398	0.012	1.258	0.095
60.460	0.410	0.013	1.249	0.101
60.470	0.423	0.014	1.237	0.106
60.480	0.435	0.015	1.223	0.112
60.490	0.447	0.016	1.206	0.118
60.500	0.459	0.017	1.187	0.123
60.510	0.471	0.018	1.166	0.129
60.520	0.483	0.020	1.144	0.136
60.530	0.494	0.021	1.119	0.142
60.540	0.505	0.023	1.092	0.148
60.550	0.516	0.024	1.064	0.155
60.560	0.526	0.026	1.035	0.161
60.570	0.536	0.027	1.004	0.168
60.580	0.546	0.029	0.972	0.174
60.590	0.556	0.031	0.939	0.181
60.600	0.565	0.033	0.905	0.188
60.610	0.574	0.035	0.869	0.195
60.620	0.582	0.037	0.833	0.202
60.630	0.591	0.039	0.797	0.209
60.640	0.598	0.041	0.760	0.216
