# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.048	0.000
60.020	0.001	0.000	0.097	0.000
60.030	0.002	0.000	0.145	0.000
60.040	0.004	0.000	0.194	0.000
60.050	0.006	0.000	0.242	0.000
60.060	0.009	0.000	0.290	0.000
60.070	0.012	0.000	0.338	0.000
60.080	0.015	0.000	0.385	0.001
60.090	0.020	0.000	0.431	0.001
60.100	0.024	0.000	0.475	0.001
60.110	0.029	0.000	0.519	0.002
60.120	0.034	0.000	0.562	0.002
60.130	0.040	0.000	0.603	0.003
60.140	0.047	0.000	0.643	0.003
60.150	0.053	0.000	0.682	0.004
60.160	0.060	0.000	0.719	0.005
60.170	0.068	0.000	0.755	0.006
60.180	0.075	0.000	0.790	0.007
60.190	0.083	0.000	0.823	0.008
60.200	0.092	0.000	0.854	0.009
60.210	0.100	0.001	0.884	0.011
60.220	0.109	0.001	0.912	0.012
60.230	0.119	0.001	0.939	0.014
60.240	0.128	0.001	0.964	0.016
60.250	0.138	0.001	0.986	0.018
60.260	0.148	0.001	1.008	0.020
60.270	0.158	0.002	1.027	0.022
60.280	0.168	0.002	1.044	0.024
60.290	0.179	0.002	1.060	0.027
60.300	0.190	0.002	1.074	0.029
60.310	0.200	0.003	1.086	0.032
60.320	0.211	0.003	1.098	0.035
60.330	0.222	0.003	1.108	0.038
60.340	0.233	0.004	1.118	0.041
60.350	0.245	0.004	1.126	0.045
60.360	0.256	0.005	1.134	0.048
60.370	0.267	0.005	1.141	0.052
60.380	0.279	0.006	1.147	0.055
60.390	0.290	0.006	1.151	0.059
60.400	0.302	0.007	1.155	0.063
60.410	0.313	0.007	1.157	0.068
60.420	0.325	0.008	1.158	0.072
60.430	0.337	0.009	1.157	0.076
60.440	0.348	0.010	1.154	0.081
60.450	0.360	0.011	1.149	0.086
60.460	0.371	0.011	1.141	0.091
60.470	0.382	0.012	1.130	0.096
60.480	0.394	0.013	1.118	0.101
60.490	0.405	0.014	1.103	0.106
60.500	0.416	0.015	1.086	0.111
60.510	0.427	0.017	1.068	0.117
60.520	0.437	0.018	1.047	0.122
60.530	0.447	0.019	1.025	0.128
60.540	0.458	0.020	1.001	0.134
60.550	0.468	0.022	0.976	0.140
60.560	0.477	0.023	0.949	0.145
60.570	0.486	0.025	0.921	0.151
60.580	0.496	0.026	0.892	0.158
60.590	0.504	0.028	0.861	0.164
60.600	0.513	0.029	0.830	0.170
60.610	0.521	0.031	0.798	0.176
60.620	0.529	0.033	0.765	0.182
60.630	0.536	0.035	0.731	0.189
60.640	0.543	0.037	0.697	0.195
60.650	0.550	0.039	0.662	0.201
60.660	0.557	0.041	0.627	0.208
60.670	0.563	0.043	0.592	0.214
60.680	0.568	0.045	0.557	0.220
60.690	0.574	0.047	0.522	0.227
60.700	0.579	0.050	0.487	0.233
60.710	0.584	0.052	0.453	0.239
60.720	0.588	0.054	0.419	0.245
60.730	0.592	0.057	0.385	0.252
60.740	0.596	0.059	0.352	0.258
60.750	0.599	0.062	0.318	0.264
60.760	0.602	0.065	0.284	0.270
60.770	0.605	0.067	0.250	0.276
60.780	0.607	0.070	0.217	0.282
60.790	0.609	0.073	0.183	0.287
60.800	0.611	0.076	0.149	0.293
60.810	0.612	0.079	0.115	0.299
60.820	0.613	0.082	0.082	0.304
60.830	0.614	0.085	0.048	0.309
60.840	0.614	0.088	0.015	0.315
60.850	0.614	0.091	-0.018	0.320
60.860	0.613	0.094	-0.050	0.325
60.870	0.613	0.098	-0.083	0.329
60.880	0.612	0.101	-0.114	0.334
60.890	0.610	0.104	-0.145	0.338
60.900	0.609	0.108	-0.176	0.343
60.910	0.607	0.111	-0.205	0.347
60.920	0.605	0.115	-0.233	0.351
60.930	0.602	0.118	-0.261	0.355
60.940	0.600	0.122	-0.287	0.358
60.950	0.597	0.125	-0.311	0.362
60.960	0.593	0.129	-0.335	0.365
60.970	0.590	0.133	-0.358	0.368
60.980	0.586	0.136	-0.379	0.371
60.990	0.582	0.140	-0.399	0.373
61.000	0.578	0.144	-0.418	0.375
61.010	0.574	0.148	-0.436	0.378
61.020	0.570	0.151	-0.452	0.380
61.030	0.565	0.155	-0.468	0.381
61.040	0.560	0.159	-0.482	0.383
61.050	0.555	0.163	-0.495	0.384
61.060	0.550	0.167	-0.507	0.385
61.070	0.545	0.171	-0.517	0.386
61.080	0.540	0.174	-0.526	0.386
61.090	0.535	0.178	-0.534	0.386
61.100	0.529	0.182	-0.540	0.386
61.110	0.524	0.186	-0.545	0.386
61.120	0.518	0.190	-0.548	0.386
61.130	0.513	0.194	-0.550	0.385
61.140	0.507	0.198	-0.550	0.384
61.150	0.502	0.201	-0.548	0.383
61.160	0.496	0.205	-0.545	0.381
61.170	0.491	0.209	-0.540	0.380
61.180	0.486	0.213	-0.534	0.378
61.190	0.480	0.217	-0.526	0.376
61.200	0.475	0.220	-0.516	0.373
61.210	0.470	0.224	-0.505	0.371
61.220	0.465	0.228	-0.493	0.368
61.230	0.460	0.231	-0.479	0.365
61.240	0.455	0.235	-0.463	0.361
61.250	0.451	0.239	-0.446	0.358
61.260	0.446	0.242	-0.428	0.354
61.270	0.442	0.246	-0.409	0.350
61.280	0.438	0.249	-0.388	0.346
61.290	0.434	0.253	-0.366	0.342
61.300	0.431	0.256	-0.343	0.337
61.310	0.428	0.259	-0.319	0.332
61.320	0.425	0.263	-0.294	0.328
61.330	0.422	0.266	-0.267	0.322
61.340	0.419	0.269	-0.240	0.317
61.350	0.417	0.272	-0.212	0.312
61.360	0.415	0.275	-0.184	0.306
61.370	0.413	0.278	-0.154	0.300
61.380	0.412	0.281	-0.124	0.294
61.390	0.411	0.284	-0.094	0.288
61.400	0.410	0.287	-0.063	0.282
61.410	0.410	0.290	-0.032	0.276
61.420	0.409	0.293	-0.001	0.269
61.430	0.410	0.295	0.030	0.263
61.440	0.410	0.298	0.061	0.256
61.450	0.411	0.300	0.091	0.249
61.460	0.412	0.303	0.121	0.243
61.470	0.413	0.305	0.149	0.236
61.480	0.415	0.308	0.177	0.229
61.490	0.417	0.310	0.204	0.222
61.500	0.419	0.312	0.230	0.215
61.510	0.421	0.314	0.256	0.207
61.520	0.424	0.316	0.281	0.200
61.530	0.427	0.318	0.307	0.193
61.540	0.430	0.320	0.332	0.186
61.550	0.434	0.322	0.357	0.178
61.560	0.437	0.324	0.381	0.171
61.570	0.441	0.325	0.405	0.163
61.580	0.446	0.327	0.430	0.156
61.590	0.450	0.328	0.453	0.149
61.600	0.455	0.330	0.477	0.141
61.610	0.460	0.331	0.500	0.134
61.620	0.465	0.333	0.523	0.127
61.630	0.470	0.334	0.545	0.119
61.640	0.476	0.335	0.567	0.112
61.650	0.481	0.336	0.587	0.105
61.660	0.487	0.337	0.607	0.098
61.670	0.493	0.338	0.626	0.090
61.680	0.500	0.339	0.644	0.083
61.690	0.506	0.340	0.660	0.076
61.700	0.513	0.340	0.674	0.069
61.710	0.520	0.341	0.688	0.062
61.720	0.527	0.342	0.700	0.056
61.730	0.534	0.342	0.711	0.049
61.740	0.541	0.343	0.722	0.042
61.750	0.548	0.343	0.731	0.036
61.760	0.556	0.343	0.740	0.029
61.770	0.563	0.344	0.748	0.023
61.780	0.571	0.344	0.754	0.016
61.790	0.578	0.344	0.760	0.010
61.800	0.586	0.344	0.766	0.004
61.810	0.593	0.344	0.770	-0.002
61.820	0.601	0.344	0.773	-0.008
61.830	0.609	0.344	0.776	-0.013
61.840	0.617	0.344	0.777	-0.019
61.850	0.625	0.343	0.778	-0.025
61.860	0.632	0.343	0.778	-0.030
61.870	0.640	0.343	0.776	-0.035
61.880	0.648	0.342	0.774	-0.040
61.890	0.656	0.342	0.770	-0.045
61.900	0.663	0.342	0.765	-0.050
61.910	0.671	0.341	0.759	-0.055
61.920	0.678	0.340	0.752	-0.059
61.930	0.686	0.340	0.743	-0.064
61.940	0.693	0.339	0.733	-0.068
61.950	0.700	0.338	0.721	-0.072
61.960	0.707	0.338	0.708	-0.077
61.970	0.714	0.337	0.693	-0.080
61.980	0.721	0.336	0.676	-0.084
61.990	0.728	0.335	0.660	-0.088
62.000	0.734	0.334	0.642	-0.091
62.010	0.741	0.333	0.625	-0.095
62.020	0.747	0.332	0.606	-0.098
62.030	0.753	0.331	0.588	-0.101
62.040	0.759	0.330	0.570	-0.104
62.050	0.764	0.329	0.551	-0.107
62.060	0.770	0.328	0.532	-0.110
62.070	0.775	0.327	0.513	-0.112
62.080	0.780	0.326	0.494	-0.115
62.090	0.785	0.325	0.475	-0.117
62.100	0.790	0.324	0.456	-0.120
62.110	0.794	0.323	0.437	-0.122
62.120	0.798	0.321	0.418	-0.124
62.130	0.803	0.320	0.399	-0.126
62.140	0.806	0.319	0.379	-0.127
62.150	0.810	0.317	0.359	-0.129
62.160	0.813	0.316	0.339	-0.131
62.170	0.817	0.315	0.318	-0.132
62.180	0.820	0.314	0.297	-0.134
62.190	0.823	0.312	0.274	-0.135
62.200	0.825	0.311	0.251	-0.136
62.210	0.828	0.309	0.228	-0.137
62.220	0.830	0.308	0.204	-0.138
62.230	0.832	0.307	0.181	-0.139
62.240	0.833	0.305	0.157	-0.140
62.250	0.835	0.304	0.133	-0.141
62.260	0.836	0.303	0.109	-0.141
62.270	0.837	0.301	0.085	-0.142
62.280	0.838	0.300	0.061	-0.143
62.290	0.838	0.298	0.036	-0.143
62.300	0.839	0.297	0.011	-0.143
62.310	0.839	0.295	-0.014	-0.144
62.320	0.838	0.294	-0.040	-0.144
62.330	0.838	0.292	-0.066	-0.144
62.340	0.837	0.291	-0.093	-0.144
62.350	0.836	0.290	-0.120	-0.145
62.360	0.834	0.288	-0.148	-0.145
62.370	0.833	0.287	-0.177	-0.145
62.380	0.831	0.285	-0.207	-0.145
