# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.078	0.000
60.020	0.002	0.000	0.156	0.000
60.030	0.003	0.000	0.232	0.000
60.040	0.006	0.000	0.309	0.000
60.050	0.010	0.000	0.384	0.000
60.060	0.014	0.000	0.458	0.000
60.070	0.019	0.000	0.531	0.001
60.080	0.025	0.000	0.602	0.001
60.090	0.031	0.000	0.672	0.001
60.100	0.038	0.000	0.739	0.002
60.110	0.046	0.000	0.804	0.003
60.120	0.054	0.000	0.867	0.003
60.130	0.063	0.000	0.927	0.004
60.140	0.073	0.000	0.986	0.005
60.150	0.083	0.000	1.041	0.006
60.160	0.093	0.000	1.095	0.008
60.170	0.105	0.000	1.146	0.009
60.180	0.116	0.001	1.195	0.011
60.190	0.128	0.001	1.241	0.013
60.200	0.141	0.001	1.284	0.015
60.210	0.154	0.001	1.325	0.017
60.220	0.168	0.001	1.363	0.019
60.230	0.181	0.001	1.398	0.022
60.240	0.196	0.002	1.431	0.024
60.250	0.210	0.002	1.461	0.027
60.260	0.225	0.002	1.488	0.030
60.270	0.240	0.002	1.512	0.034
60.280	0.255	0.003	1.533	0.037
60.290	0.270	0.003	1.552	0.041
60.300	0.286	0.004	1.568	0.045
60.310	0.302	0.004	1.583	0.049
60.320	0.318	0.005	1.595	0.053
60.330	0.334	0.005	1.606	0.058
60.340	0.350	0.006	1.615	0.063
60.350	0.366	0.006	1.623	0.068
60.360	0.382	0.007	1.630	0.073
60.370	0.399	0.008	1.635	0.078
60.380	0.415	0.009	1.639	0.084
60.390	0.431	0.009	1.641	0.090
60.400	0.448	0.010	1.642	0.096
60.410	0.464	0.011	1.640	0.102
60.420	0.481	0.012	1.637	0.108
60.430	0.497	0.014	1.631	0.115
60.440	0.513	0.015	1.622	0.122
60.450	0.529	0.016	1.610	0.129
60.460	0.545	0.017	1.594	0.136
60.470	0.561	0.019	1.576	0.143
60.480	0.577	0.020	1.554	0.151
60.490	0.592	0.022	1.530	0.158
60.500	0.607	0.023	1.504	0.166
60.510	0.622	0.025	1.475	0.174
60.520	0.637	0.027	1.444	0.182
60.530	0.651	0.029	1.410	0.190
60.540	0.665	0.031	1.375	0.198
60.550	0.679	0.033	1.338	0.207
60.560	0.692	0.035	1.300	0.215
60.570	0.705	0.037	1.260	0.224
60.580	0.717	0.039	1.218	0.233
60.590	0.729	0.042	1.176	0.242
60.600	0.741	0.044	1.132	0.250
60.610	0.752	0.047	1.088	0.259
60.620	0.762	0.049	1.043	0.268
60.630	0.773	0.052	0.997	0.277
60.640	0.782	0.055	0.950	0.286
60.650	0.792	0.058	0.903	0.295
60.660	0.800	0.061	0.856	0.304
60.670	0.809	0.064	0.809	0.313
60.680	0.817	0.067	0.763	0.322
60.690	0.824	0.070	0.717	0.331
60.700	0.831	0.074	0.672	0.340
60.710	0.837	0.077	0.627	0.349
60.720	0.843	0.081	0.583	0.358
60.730	0.849	0.084	0.539	0.367
60.740	0.854	0.088	0.495	0.376
60.750	0.859	0.092	0.452	0.384
60.760	0.863	0.096	0.409	0.393
60.770	0.867	0.100	0.367	0.401
60.780	0.871	0.104	0.325	0.409
60.790	0.874	0.108	0.284	0.417
60.800	0.876	0.112	0.243	0.425
60.810	0.878	0.116	0.202	0.433
60.820	0.880	0.121	0.162	0.441
60.830	0.882	0.125	0.123	0.448
60.840	0.883	0.130	0.084	0.456
60.850	0.883	0.134	0.046	0.463
60.860	0.884	0.139	0.008	0.470
60.870	0.883	0.144	-0.029	0.477
60.880	0.883	0.148	-0.065	0.483
60.890	0.882	0.153	-0.100	0.490
60.900	0.881	0.158	-0.134	0.496
60.910	0.880	0.163	-0.167	0.502
60.920	0.878	0.168	-0.198	0.507
60.930	0.876	0.173	-0.228	0.513
60.940	0.873	0.179	-0.256	0.518
60.950	0.870	0.184	-0.283	0.523
60.960	0.867	0.189	-0.308	0.528
60.970	0.864	0.194	-0.332	0.532
60.980	0.861	0.200	-0.354	0.536
60.990	0.857	0.205	-0.375	0.540
61.000	0.853	0.210	-0.394	0.543
61.010	0.849	0.216	-0.412	0.547
61.020	0.845	0.221	-0.428	0.550
61.030	0.841	0.227	-0.442	0.552
61.040	0.836	0.232	-0.455	0.555
61.050	0.832	0.238	-0.467	0.557
61.060	0.827	0.243	-0.476	0.558
61.070	0.822	0.249	-0.484	0.560
61.080	0.817	0.255	-0.491	0.561
61.090	0.812	0.260	-0.496	0.562
61.100	0.807	0.266	-0.499	0.562
61.110	0.802	0.272	-0.501	0.562
61.120	0.797	0.277	-0.500	0.562
61.130	0.792	0.283	-0.498	0.562
61.140	0.787	0.288	-0.494	0.561
61.150	0.782	0.294	-0.487	0.560
61.160	0.778	0.300	-0.479	0.559
61.170	0.773	0.305	-0.470	0.557
61.180	0.768	0.311	-0.458	0.555
61.190	0.764	0.316	-0.445	0.553
61.200	0.759	0.322	-0.430	0.550
61.210	0.755	0.327	-0.414	0.548
61.220	0.751	0.333	-0.396	0.545
61.230	0.747	0.338	-0.376	0.541
61.240	0.744	0.344	-0.355	0.537
61.250	0.740	0.349	-0.333	0.533
61.260	0.737	0.354	-0.310	0.529
61.270	0.734	0.360	-0.285	0.525
61.280	0.731	0.365	-0.259	0.520
61.290	0.729	0.370	-0.233	0.515
61.300	0.727	0.375	-0.205	0.510
61.310	0.725	0.380	-0.176	0.504
61.320	0.723	0.385	-0.147	0.498
61.330	0.722	0.390	-0.117	0.492
61.340	0.721	0.395	-0.085	0.486
61.350	0.720	0.400	-0.051	0.480
61.360	0.720	0.405	-0.017	0.473
61.370	0.720	0.409	0.018	0.466
61.380	0.720	0.414	0.053	0.459
61.390	0.721	0.418	0.088	0.452
61.400	0.722	0.423	0.123	0.444
61.410	0.723	0.427	0.158	0.437
61.420	0.725	0.432	0.192	0.429
61.430	0.727	0.436	0.226	0.421
61.440	0.729	0.440	0.258	0.413
61.450	0.732	0.444	0.290	0.405
