# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.061	0.000
60.020	0.001	0.000	0.121	0.000
60.030	0.003	0.000	0.182	0.000
60.040	0.005	0.000	0.242	0.000
60.050	0.008	0.000	0.302	0.000
60.060	0.011	0.000	0.361	0.000
60.070	0.015	0.000	0.420	0.001
60.080	0.019	0.000	0.477	0.001
60.090	0.024	0.000	0.533	0.001
60.100	0.030	0.000	0.588	0.002
60.110	0.036	0.000	0.641	0.002
60.120	0.043	0.000	0.693	0.003
60.130	0.050	0.000	0.743	0.003
60.140	0.058	0.000	0.791	0.004
60.150	0.066	0.000	0.837	0.005
60.160	0.074	0.000	0.882	0.006
60.170	0.083	0.000	0.925	0.007
60.180	0.093	0.000	0.966	0.009
60.190	0.103	0.000	1.005	0.010
60.200	0.113	0.001	1.042	0.012
60.210	0.124	0.001	1.077	0.013
60.220	0.134	0.001	1.110	0.015
60.230	0.146	0.001	1.141	0.017
60.240	0.157	0.001	1.170	0.019
60.250	0.169	0.001	1.196	0.022
60.260	0.181	0.002	1.220	0.024
60.270	0.194	0.002	1.242	0.027
60.280	0.206	0.002	1.262	0.030
60.290	0.219	0.002	1.279	0.033
60.300	0.232	0.003	1.295	0.036
60.310	0.245	0.003	1.309	0.039
60.320	0.258	0.004	1.321	0.043
60.330	0.271	0.004	1.332	0.047
60.340	0.284	0.005	1.342	0.051
60.350	0.298	0.005	1.351	0.055
60.360	0.312	0.006	1.358	0.059
60.370	0.325	0.006	1.365	0.063
60.380	0.339	0.007	1.370	0.068
60.390	0.353	0.008	1.374	0.073
60.400	0.366	0.008	1.376	0.077
60.410	0.380	0.009	1.377	0.083
60.420	0.394	0.010	1.377	0.088
60.430	0.408	0.011	1.374	0.093
60.440	0.421	0.012	1.368	0.099
60.450	0.435	0.013	1.361	0.105
60.460	0.448	0.014	1.350	0.110
60.470	0.462	0.015	1.336	0.116
60.480	0.475	0.016	1.320	0.123
60.490	0.488	0.018	1.302	0.129
60.500	0.501	0.019	1.281	0.135
60.510	0.514	0.020	1.258	0.142
60.520	0.526	0.022	1.232	0.149
60.530	0.539	0.023	1.205	0.155
60.540	0.551	0.025	1.176	0.162
60.550	0.562	0.026	1.146	0.169
60.560	0.573	0.028	1.114	0.176
60.570	0.584	0.030	1.080	0.184
60.580	0.595	0.032	1.046	0.191
60.590	0.605	0.034	1.010	0.198
60.600	0.615	0.036	0.973	0.205
60.610	0.625	0.038	0.935	0.213
60.620	0.634	0.040	0.896	0.220
60.630	0.643	0.042	0.857	0.228
60.640	0.651	0.045	0.817	0.236
60.650	0.659	0.047	0.776	0.243
60.660	0.666	0.050	0.735	0.251
60.670	0.674	0.052	0.694	0.258
60.680	0.680	0.055	0.654	0.266
60.690	0.687	0.057	0.613	0.273
60.700	0.693	0.060	0.574	0.281
60.710	0.698	0.063	0.535	0.288
60.720	0.703	0.066	0.496	0.296
60.730	0.708	0.069	0.457	0.303
60.740	0.713	0.072	0.419	0.310
60.750	0.717	0.075	0.381	0.318
60.760	0.720	0.078	0.343	0.325
60.770	0.723	0.082	0.305	0.332
60.780	0.726	0.085	0.267	0.339
60.790	0.729	0.088	0.229	0.346
60.800	0.731	0.092	0.192	0.352
60.810	0.733	0.095	0.154	0.359
60.820	0.734	0.099	0.117	0.365
60.830	0.735	0.103	0.080	0.372
60.840	0.735	0.106	0.043	0.378
60.850	0.736	0.110	0.007	0.384
60.860	0.735	0.114	-0.029	0.390
60.870	0.735	0.118	-0.065	0.396
60.880	0.734	0.122	-0.099	0.401
60.890	0.733	0.126	-0.133	0.406
60.900	0.732	0.130	-0.166	0.412
60.910	0.730	0.134	-0.198	0.416
60.920	0.728	0.139	-0.229	0.421
60.930	0.725	0.143	-0.258	0.426
60.940	0.722	0.147	-0.286	0.430
60.950	0.719	0.151	-0.312	0.434
60.960	0.716	0.156	-0.337	0.438
60.970	0.713	0.160	-0.361	0.442
60.980	0.709	0.165	-0.383	0.445
60.990	0.705	0.169	-0.404	0.448
61.000	0.701	0.174	-0.424	0.451
61.010	0.697	0.178	-0.442	0.454
61.020	0.692	0.183	-0.459	0.456
61.030	0.687	0.187	-0.474	0.458
61.040	0.683	0.192	-0.489	0.460
61.050	0.678	0.196	-0.501	0.461
61.060	0.673	0.201	-0.513	0.463
61.070	0.667	0.206	-0.523	0.464
61.080	0.662	0.210	-0.531	0.465
61.090	0.657	0.215	-0.538	0.465
61.100	0.651	0.220	-0.543	0.465
61.110	0.646	0.224	-0.547	0.465
61.120	0.640	0.229	-0.549	0.465
61.130	0.635	0.234	-0.549	0.464
61.140	0.629	0.238	-0.548	0.463
61.150	0.624	0.243	-0.545	0.462
61.160	0.619	0.247	-0.540	0.461
61.170	0.613	0.252	-0.533	0.459
61.180	0.608	0.257	-0.524	0.457
61.190	0.603	0.261	-0.513	0.455
61.200	0.598	0.266	-0.501	0.452
61.210	0.593	0.270	-0.487	0.449
61.220	0.588	0.275	-0.472	0.446
61.230	0.583	0.279	-0.455	0.443
61.240	0.579	0.284	-0.437	0.440
61.250	0.574	0.288	-0.417	0.436
61.260	0.570	0.292	-0.396	0.432
61.270	0.566	0.297	-0.374	0.427
61.280	0.563	0.301	-0.351	0.423
61.290	0.559	0.305	-0.326	0.418
61.300	0.556	0.309	-0.301	0.413
61.310	0.553	0.313	-0.274	0.408
61.320	0.551	0.317	-0.247	0.403
61.330	0.549	0.321	-0.218	0.397
61.340	0.547	0.325	-0.189	0.391
61.350	0.545	0.329	-0.159	0.385
61.360	0.543	0.333	-0.129	0.379
61.370	0.542	0.337	-0.097	0.373
61.380	0.541	0.340	-0.065	0.366
61.390	0.541	0.344	-0.033	0.359
61.400	0.541	0.348	0.000	0.353
61.410	0.541	0.351	0.033	0.346
61.420	0.542	0.355	0.067	0.339
61.430	0.542	0.358	0.100	0.331
61.440	0.544	0.361	0.133	0.324
61.450	0.545	0.364	0.165	0.316
61.460	0.547	0.367	0.196	0.309
61.470	0.549	0.371	0.227	0.301
61.480	0.551	0.374	0.256	0.293
61.490	0.554	0.376	0.285	0.285
61.500	0.557	0.379	0.314	0.277
61.510	0.560	0.382	0.341	0.269
61.520	0.564	0.385	0.368	0.261
61.530	0.568	0.387	0.393	0.253
61.540	0.572	0.390	0.419	0.245
61.550	0.576	0.392	0.443	0.237
61.560	0.581	0.394	0.467	0.229
61.570	0.585	0.397	0.490	0.220
61.580	0.590	0.399	0.513	0.212
61.590	0.596	0.401	0.535	0.204
61.600	0.601	0.403	0.557	0.195
61.610	0.607	0.405	0.579	0.187
61.620	0.613	0.407	0.601	0.179
61.630	0.619	0.408	0.622	0.170
61.640	0.625	0.410	0.643	0.162
61.650	0.632	0.412	0.662	0.154
61.660	0.638	0.413	0.680	0.146
61.670	0.645	0.415	0.697	0.137
61.680	0.652	0.416	0.713	0.129
61.690	0.660	0.417	0.727	0.121
61.700	0.667	0.418	0.741	0.113
61.710	0.674	0.419	0.753	0.105
61.720	0.682	0.420	0.763	0.097
61.730	0.690	0.421	0.773	0.089
61.740	0.697	0.422	0.781	0.082
61.750	0.705	0.423	0.789	0.074
61.760	0.713	0.424	0.795	0.066
61.770	0.721	0.424	0.800	0.059
61.780	0.729	0.425	0.805	0.051
61.790	0.737	0.425	0.809	0.044
61.800	0.745	0.426	0.812	0.037
61.810	0.754	0.426	0.816	0.030
61.820	0.762	0.426	0.819	0.023
61.830	0.770	0.426	0.821	0.016
61.840	0.778	0.427	0.823	0.009
61.850	0.786	0.427	0.824	0.002
61.860	0.795	0.427	0.823	-0.004
61.870	0.803	0.427	0.821	-0.011
61.880	0.811	0.426	0.818	-0.017
