# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.044	0.000
60.020	0.001	0.000	0.088	0.000
60.030	0.002	0.000	0.133	0.000
60.040	0.004	0.000	0.177	0.000
60.050	0.006	0.000	0.221	0.000
60.060	0.008	0.000	0.266	0.000
60.070	0.011	0.000	0.309	0.000
60.080	0.014	0.000	0.352	0.001
60.090	0.018	0.000	0.395	0.001
60.100	0.022	0.000	0.436	0.001
60.110	0.027	0.000	0.477	0.002
60.120	0.032	0.000	0.516	0.002
60.130	0.037	0.000	0.554	0.002
60.140	0.043	0.000	0.591	0.003
60.150	0.049	0.000	0.627	0.004
60.160	0.055	0.000	0.662	0.005
60.170	0.062	0.000	0.695	0.005
60.180	0.069	0.000	0.728	0.006
60.190	0.077	0.000	0.758	0.007
60.200	0.084	0.000	0.788	0.009
60.210	0.092	0.001	0.816	0.010
60.220	0.101	0.001	0.842	0.011
60.230	0.109	0.001	0.867	0.013
60.240	0.118	0.001	0.890	0.014
60.250	0.127	0.001	0.911	0.016
60.260	0.136	0.001	0.931	0.018
60.270	0.146	0.001	0.949	0.020
60.280	0.155	0.002	0.965	0.022
60.290	0.165	0.002	0.980	0.025
60.300	0.175	0.002	0.993	0.027
60.310	0.185	0.002	1.005	0.029
60.320	0.195	0.003	1.016	0.032
60.330	0.205	0.003	1.026	0.035
60.340	0.215	0.003	1.036	0.038
60.350	0.226	0.004	1.044	0.041
60.360	0.236	0.004	1.052	0.044
60.370	0.247	0.005	1.058	0.048
60.380	0.257	0.005	1.064	0.051
60.390	0.268	0.006	1.069	0.055
60.400	0.279	0.006	1.073	0.058
60.410	0.290	0.007	1.076	0.062
60.420	0.300	0.008	1.077	0.066
60.430	0.311	0.008	1.077	0.070
60.440	0.322	0.009	1.075	0.075
60.450	0.333	0.010	1.070	0.079
60.460	0.343	0.011	1.063	0.084
60.470	0.354	0.011	1.054	0.088
60.480	0.364	0.012	1.043	0.093
60.490	0.375	0.013	1.029	0.098
60.500	0.385	0.014	1.014	0.103
60.510	0.395	0.015	0.997	0.108
60.520	0.405	0.016	0.978	0.113
60.530	0.415	0.018	0.957	0.118
60.540	0.424	0.019	0.935	0.123
60.550	0.433	0.020	0.911	0.129
60.560	0.442	0.021	0.887	0.134
60.570	0.451	0.023	0.860	0.140
60.580	0.459	0.024	0.833	0.146
60.590	0.468	0.026	0.805	0.151
60.600	0.475	0.027	0.775	0.157
60.610	0.483	0.029	0.745	0.163
60.620	0.490	0.030	0.714	0.169
60.630	0.497	0.032	0.683	0.174
60.640	0.504	0.034	0.651	0.180
60.650	0.510	0.036	0.618	0.186
60.660	0.516	0.038	0.585	0.192
60.670	0.522	0.040	0.551	0.198
60.680	0.527	0.042	0.518	0.204
60.690	0.532	0.044	0.485	0.210
60.700	0.537	0.046	0.453	0.216
60.710	0.542	0.048	0.421	0.221
60.720	0.546	0.050	0.388	0.227
60.730	0.549	0.052	0.356	0.233
60.740	0.553	0.055	0.324	0.239
60.750	0.556	0.057	0.292	0.244
60.760	0.559	0.060	0.260	0.250
60.770	0.561	0.062	0.228	0.255
60.780	0.563	0.065	0.196	0.261
60.790	0.565	0.067	0.164	0.266
60.800	0.566	0.070	0.132	0.272
60.810	0.568	0.073	0.100	0.277
60.820	0.568	0.076	0.068	0.282
60.830	0.569	0.079	0.036	0.287
60.840	0.569	0.081	0.004	0.292
60.850	0.569	0.084	-0.027	0.296
60.860	0.568	0.087	-0.058	0.301
60.870	0.568	0.090	-0.089	0.305
60.880	0.567	0.093	-0.120	0.310
60.890	0.565	0.097	-0.150	0.314
